time,phase,pitch_pos,yaw_pos,Hip,Knee,pitch_vel,yaw_vel,Hip_vel,Knee_vel
2.687422513961791992e+00,FLIGHT,1.905491759099999793e-01,8.057234084767999072e-01,8.354442866022173675e-01,-1.821026942818741778e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.135674306079052093e-01,1.010812170669927491e-02
2.695115089416503906e+00,FLIGHT,1.819445024317999926e-01,8.108826172962499967e-01,8.355401604014601746e-01,-1.820994922467822796e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.085208430715635108e-01,-2.143311183799568795e-02
2.702807903289794922e+00,FLIGHT,1.729083968571999974e-01,8.161017472401996820e-01,8.353644229784339403e-01,-1.820907100569688186e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.315660082035357892e-02,1.515469900261442147e-02
2.710504531860351562e+00,FLIGHT,1.640400704312000024e-01,8.212369876098497556e-01,8.353484128029744493e-01,-1.820979005919120430e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.272871305070090289e-02,-1.260159681566042252e-02
2.718197107315063477e+00,FLIGHT,1.547522961337000069e-01,8.263063147425495636e-01,8.350288646810839488e-01,-1.821066827817254818e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.993213945589978053e-01,-8.073058999883271636e-02
2.725890874862670898e+00,FLIGHT,1.464831809526999928e-01,8.306565883812497830e-01,8.353164860788125923e-01,-1.821090796267065715e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.048499862854918807e-02,-9.460874375964245520e-02
2.733594655990600586e+00,FLIGHT,1.403951947034999814e-01,8.338144316423998781e-01,8.358117716237292161e-01,-1.820946985568201448e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.328784102145951607e-02,2.020131579731770585e-02
2.741286993026733398e+00,FLIGHT,1.263376988957999880e-01,8.409330612329997123e-01,8.356839711003244409e-01,-1.820970954018012122e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.076445362653159044e-02,-2.395639097698574332e-02
2.748979806900024414e+00,FLIGHT,1.162469815299999876e-01,8.461521911769498416e-01,8.354602967776768585e-01,-1.820987057820228738e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.542291222348213968e-03,-1.512481158625499263e-02
2.756709575653076172e+00,FLIGHT,1.082055666220999857e-01,8.500290879320999693e-01,8.349809277814626007e-01,-1.820915152470796494e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.801684991467311037e-02,4.164938012100158349e-02
2.764402151107788086e+00,FLIGHT,9.614943637269998677e-02,8.557395710969499802e-01,8.349968443301649668e-01,-1.821050911268552452e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.306343745101480880e-02,-4.288107522033209051e-02
2.772094964981079102e+00,FLIGHT,8.480037539239998479e-02,8.609826694906996813e-01,8.354922235018387155e-01,-1.821011026270039412e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.119758231981729024e-01,1.136982710750787141e-02
2.779830217361450195e+00,FLIGHT,7.485346872539999641e-02,8.656685014265996791e-01,8.356520443761624728e-01,-1.820915152470796494e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.824106037993135143e-02,1.389309308023521476e-02
2.787522792816162109e+00,FLIGHT,6.501442008249999627e-02,8.702824280130996293e-01,8.355880973010816337e-01,-1.820931069019498860e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.880142315474153417e-05,-1.890977857103669571e-02
2.795215368270874023e+00,FLIGHT,5.164002509409998387e-02,8.761726745514497594e-01,8.351885919286506921e-01,-1.820970954018012122e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.792383576297842840e-02,1.389311356108832544e-02
2.802907943725585938e+00,FLIGHT,3.928428922219998065e-02,8.814337492825496945e-01,8.349169807063816506e-01,-1.820987057820228738e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.539023290954705525e-01,4.038771860773536504e-02
