X,Y,Z,x_park
-4.243323886294924630e-01,1.114611639878913207e+00,2.555257109654642811e-01,4.016836348466332751e+00
-4.299204215616762026e-01,1.113018433140273045e+00,2.591653494879441189e-01,4.022396351147644822e+00
-4.350428244149114332e-01,1.111541454844882981e+00,2.625672847027933909e-01,4.027494533362768969e+00
-4.415868993033477685e-01,1.109460834587735922e+00,2.658606874773756790e-01,4.034070269919769025e+00
-4.468050919970527057e-01,1.107835275518527673e+00,2.688943848964444605e-01,4.039297864391310000e+00
-4.527500719750754410e-01,1.105837196467326367e+00,2.715799933475525063e-01,4.045301891418560558e+00
-4.584233846767427067e-01,1.103869004370851226e+00,2.739524020826177297e-01,4.051050360899982827e+00
-4.632692342309840949e-01,1.102042117575741997e+00,2.752183848779026776e-01,4.056011827486355692e+00
-4.691724590673434503e-01,1.099718579798418805e+00,2.763749556700644261e-01,4.062090568794705092e+00
-4.748845728898262175e-01,1.097431975501647949e+00,2.775356647388532716e-01,4.067985356372479266e+00
-4.797109454678861185e-01,1.095478480222972006e+00,2.785569772768587971e-01,4.072973031781716990e+00
-4.849725106612442493e-01,1.093336109009493295e+00,2.797438589956348642e-01,4.078413990630711083e+00
-4.906400690827458222e-01,1.090874515942695799e+00,2.801825039627247049e-01,4.084333471886390399e+00
-4.956108504792022251e-01,1.088669829196098338e+00,2.804577502171395897e-01,4.089542713677452923e+00
-5.012017805359277878e-01,1.085999457823840553e+00,2.797284227721038019e-01,4.095477812314084254e+00
-5.068549478042181367e-01,1.083289939779884081e+00,2.792064896347203895e-01,4.101483628770231427e+00
-5.121195407763797780e-01,1.080701628248403434e+00,2.784980070476933411e-01,4.107103849748839686e+00
-5.167115715883752181e-01,1.078373322396191103e+00,2.775552460514997266e-01,4.112035991496573395e+00
-5.221034371391763962e-01,1.075601700917826253e+00,2.763967020621244108e-01,4.117844219026354224e+00
-5.276336027191040889e-01,1.072601262360793006e+00,2.744300639502823547e-01,4.123869558740019592e+00
-5.323620796584762616e-01,1.070008395899634035e+00,2.728025835319876635e-01,4.129035146777038534e+00
-5.376481401809000138e-01,1.066944104584427899e+00,2.701775786928944934e-01,4.134883552843889198e+00
-5.428453371823653839e-01,1.063910873473095098e+00,2.677069094809545469e-01,4.140645977195254623e+00
-5.473432047914753573e-01,1.061149156681489014e+00,2.649100599154783908e-01,4.145695780000531627e+00
-5.525110242619180045e-01,1.058023568417675975e+00,2.622362771807040804e-01,4.151480731260002166e+00
-5.578144285962944871e-01,1.054633971001374126e+00,2.586996322997667797e-01,4.157502992492188021e+00
-5.609366661422189315e-01,1.052537793064717730e+00,2.561645176657807443e-01,4.161096373987970942e+00
-5.673721336703003715e-01,1.048209931433350617e+00,2.512653314485219780e-01,4.168513458006252392e+00
-5.725536100890531443e-01,1.044648935828994318e+00,2.472090749189837511e-01,4.174527367225244312e+00
-5.774267290406488451e-01,1.041039863018752509e+00,2.422878937539873767e-01,4.180310583947298930e+00
-5.797073361519791135e-01,1.039309347718656573e+00,2.398612975047950679e-01,4.183039233276513613e+00
-5.861403399897576749e-01,1.034237997279260579e+00,2.324654337528176129e-01,4.190836146553951203e+00
-5.909683907654841306e-01,1.030410029559766905e+00,2.271803101651471701e-01,4.196709051966226234e+00
-5.956581825467038849e-01,1.026505012247586501e+00,2.214699251225598908e-01,4.202512931771971161e+00
-5.998465831319115260e-01,1.022818204350278481e+00,2.157138731034398682e-01,4.207802204996377249e+00
-6.043967797566919264e-01,1.018751855393335681e+00,2.095105587434226702e-01,4.213589246444010783e+00
-6.086820662862529874e-01,1.014660709867258204e+00,2.028319747655663863e-01,4.219180160468847696e+00
-6.130315976257330046e-01,1.010413202643962283e+00,1.959974059615378073e-01,4.224915296049098323e+00
-6.171119241575039327e-01,1.006112644334693940e+00,1.887860604932820596e-01,4.230467961336980665e+00
-6.184695545288881879e-01,1.003745661967804903e+00,1.837708313147888017e-01,4.232795635437069492e+00
-6.168135298623225182e-01,1.003542479586990055e+00,1.822742982711825221e-01,4.231527780690834462e+00
-6.147227728221994481e-01,1.005071332543243434e+00,1.870619725823813306e-01,4.229016663795992947e+00
-6.164594862078628390e-01,1.003513680862412105e+00,1.891149069542719663e-01,4.231248977710638570e+00
-6.194577802103512498e-01,1.001351378982063167e+00,1.908976824979981557e-01,4.234836758503670140e+00
-6.218569882967288631e-01,9.989828824913666860e-01,1.893658228312216363e-01,4.238037127869341170e+00
-6.226439775573173740e-01,9.981992985145362596e-01,1.891602931674274957e-01,4.239091234837094824e+00
-6.201792676139598059e-01,9.988221166118207428e-01,1.858517891503164154e-01,4.236731707222072707e+00
-6.175022710869497722e-01,1.000513248775999564e+00,1.863760411656928961e-01,4.233645662047524461e+00
-6.184992038407448600e-01,9.997268776850218863e-01,1.865953464304065113e-01,4.234875202220145241e+00
-6.217558733889422262e-01,9.976019679646104255e-01,1.875686382023856735e-01,4.238664848441906052e+00
-6.214083447117181302e-01,9.978582882566570111e-01,1.889251587639982910e-01,4.238245182733335170e+00
-6.194274578851701740e-01,9.999043776267749761e-01,1.931886914822092960e-01,4.235553278301327218e+00
-6.192758895824510557e-01,9.999595093357882547e-01,1.931231641232925011e-01,4.235399460382027748e+00
-6.198954434799436308e-01,9.991236728393192434e-01,1.909514256430920598e-01,4.236341685546330282e+00
-6.212069678836231734e-01,9.976902498776649697e-01,1.883670029801491341e-01,4.238165122319405675e+00
-6.208233479581397596e-01,9.983574299846644795e-01,1.902054105733848033e-01,4.237503976045045917e+00
-6.189136314400448535e-01,9.999173788114085193e-01,1.921961753005516083e-01,4.235120964501257745e+00
-6.186662438270345010e-01,1.000155030756688213e+00,1.932146220475923770e-01,4.234794125191183589e+00
-6.192316933795165568e-01,9.996912378143095745e-01,1.934005604888869856e-01,4.235500487019344007e+00
-6.210747157835564414e-01,9.981368633976160920e-01,1.922370081491900917e-01,4.237825584264522938e+00
-6.217882796846491145e-01,9.971078527887340393e-01,1.900920668236951716e-01,4.238946530923878520e+00
-6.215845036790549338e-01,9.972185623770194463e-01,1.899967873677063657e-01,4.238720784409172992e+00
-6.206315711745573616e-01,9.976931879007435722e-01,1.895545241924070368e-01,4.237687238007062263e+00
-6.197613289828014516e-01,9.983273177843899893e-01,1.901976722668325959e-01,4.236639983202572957e+00
-6.196046374681228874e-01,9.984873667531628527e-01,1.910363497868576010e-01,4.236427848486250092e+00
-6.197579768141990852e-01,9.983267830394999542e-01,1.915483029600670017e-01,4.236637480879963391e+00
-6.202749648574922281e-01,9.977520637609427201e-01,1.911177526039005703e-01,4.237361559979161640e+00
-6.204662727900484009e-01,9.974309552955047398e-01,1.905293508134264790e-01,4.237685438664632542e+00
-6.202295445780354743e-01,9.974657874900755283e-01,1.902264639574044736e-01,4.237471383466934860e+00
-6.198079347808939099e-01,9.978658221069683920e-01,1.910031284987058209e-01,4.236916053847803454e+00
-6.196641014241162093e-01,9.979841205592075992e-01,1.913973457763113450e-01,4.236735978872286701e+00
-6.200287567597586591e-01,9.977044864264795754e-01,1.914881683932034839e-01,4.237182086537111481e+00
-6.204508473466683327e-01,9.972414323035461159e-01,1.908954507543460799e-01,4.237770330137715646e+00
-6.204444194767138043e-01,9.972632492466165788e-01,1.910657141283039484e-01,4.237753760714101148e+00
-6.201299027701976385e-01,9.974376972042516831e-01,1.909698082083685911e-01,4.237403297294084936e+00
-6.196334753642714910e-01,9.977952604334276998e-01,1.911496365081133408e-01,4.236807790647890926e+00
-6.197462610625539270e-01,9.978366838579694198e-01,1.916497822597651446e-01,4.236879943132547233e+00
-6.198802364385026520e-01,9.977225687206887628e-01,1.916255342717139987e-01,4.237049711011169784e+00
-6.201365665109741521e-01,9.975669830605058408e-01,1.916802520284147104e-01,4.237342223356573179e+00
-6.203329801254975351e-01,9.973075752302750230e-01,1.910106599635127966e-01,4.237638595852386558e+00
-6.201450464431755849e-01,9.974755118969274026e-01,1.906987983920954144e-01,4.237396365139492360e+00
-6.199964086858060774e-01,9.976452432003998227e-01,1.907852006488441055e-01,4.237185789526935586e+00
-6.199308141759882762e-01,9.978742680613396088e-01,1.912562384835808094e-01,4.237013526219553405e+00
-6.202510054236789472e-01,9.978738031193741254e-01,1.919025378075083499e-01,4.237279027690972200e+00
-6.207255377925088302e-01,9.978036491897942506e-01,1.926852225498033866e-01,4.237708147246395995e+00
-6.210620271703874984e-01,9.977396907729016995e-01,1.931125556256163556e-01,4.238019673110113850e+00
-6.212452340798368944e-01,9.975287137900992196e-01,1.924580111833247842e-01,4.238280054463475999e+00
-6.211154407581365167e-01,9.977498629813156272e-01,1.926361774315467346e-01,4.238058644963142996e+00
-6.209224434293690864e-01,9.979630193122501769e-01,1.926172237702938883e-01,4.237789078582560265e+00
-6.207962070272944333e-01,9.980293369224266797e-01,1.922467084035799079e-01,4.237650422489351421e+00
-6.209444995497512831e-01,9.981479207996867276e-01,1.929621055360498660e-01,4.237712114640087790e+00
-6.210995862111710064e-01,9.981337660180564786e-01,1.933207730685697623e-01,4.237847762409973740e+00
-6.211770942334149392e-01,9.981533682043381983e-01,1.935989812193171233e-01,4.237901810809426628e+00
-6.209111516740093428e-01,9.981860186593276563e-01,1.929907202342794892e-01,4.237664895490893535e+00
-6.209292047422919625e-01,9.982099279502598677e-01,1.930206969075893286e-01,4.237667528037427189e+00
-6.205813603616832097e-01,9.983820752516986419e-01,1.928311710451653671e-01,4.237290971772190495e+00
-6.204618478791228409e-01,9.984085007792876665e-01,1.927391889096488065e-01,4.237178424947964928e+00
-6.203984646427445071e-01,9.983603700222765109e-01,1.925227565076433334e-01,4.237150708883868688e+00
-6.199562689034313623e-01,9.985337977191894865e-01,1.922266730389879941e-01,4.236695280308743428e+00
-6.192417736058301037e-01,9.989980334235768478e-01,1.923747752458090932e-01,4.235864730258789734e+00
-6.186915218007698058e-01,9.992944222723140202e-01,1.922781643913744898e-01,4.235256492493548741e+00
-6.184781708780147103e-01,9.992483349660183922e-01,1.916505478744651714e-01,4.235103265831058117e+00
-6.187867517418648156e-01,9.989238302911119805e-01,1.912416829516673800e-01,4.235525696725032319e+00
-6.188839270898829348e-01,9.988146418687424699e-01,1.912174362315687270e-01,4.235662336379090398e+00
-6.185178365359105257e-01,9.990604727141021435e-01,1.915565551692924307e-01,4.235232578837880624e+00
-6.181238801705479791e-01,9.993575870781401527e-01,1.919378436106661812e-01,4.234753413743503003e+00
-6.181980829938916733e-01,9.992171965231892994e-01,1.916303938842443544e-01,4.234886981429257347e+00
-6.184466861127169146e-01,9.989491882543539703e-01,1.912437568968372303e-01,4.235230709429413487e+00
-6.187090855475853024e-01,9.987680982311726297e-01,1.912727992067126404e-01,4.235541286944876305e+00
-6.185005199245015017e-01,9.988799875528570071e-01,1.912857650100368567e-01,4.235310882336430716e+00
-6.180898945210587803e-01,9.992083189261219411e-01,1.916087776344478355e-01,4.234801804682210680e+00
-6.179440251515219140e-01,9.993007757458367557e-01,1.916458573450279812e-01,4.234633376934541005e+00
-6.182431289681452613e-01,9.990624241539973749e-01,1.915176739658638327e-01,4.235003766895998112e+00
-6.187261939124474308e-01,9.987442552854026712e-01,1.915533797667710036e-01,4.235567719090571615e+00
-6.191069178134450679e-01,9.985284298781741397e-01,1.916832565273619837e-01,4.235994247944999458e+00
-6.190326679765282281e-01,9.984517985599788981e-01,1.911428460910363503e-01,4.235972082660277138e+00
-6.189516350560461122e-01,9.986059674903813299e-01,1.915574380884482175e-01,4.235825674436261679e+00
-6.191542851326785613e-01,9.984469140703621237e-01,1.915031779266656020e-01,4.236075411438428695e+00
-6.192758707420988884e-01,9.984140486127853764e-01,1.917317679896854699e-01,4.236193088423853226e+00
-6.192542077962200908e-01,9.983648853187057082e-01,1.914564756426846703e-01,4.236200408435439435e+00
-6.191462170887748195e-01,9.984226816659520498e-01,1.913802428066016525e-01,4.236081180027863269e+00
-6.191366898765577886e-01,9.984256651853281594e-01,1.913824021832343236e-01,4.236071748743410303e+00
-6.193368930470408706e-01,9.982759948966919428e-01,1.913061732708329910e-01,4.236314650243451219e+00
-6.193460888850149670e-01,9.982595199386875562e-01,1.912440687999557576e-01,4.236330744390888192e+00
-6.192312051178190391e-01,9.984395926337321647e-01,1.916510851935718796e-01,4.236142934610667155e+00
-6.192732110554406422e-01,9.983808124636042169e-01,1.915162088444847810e-01,4.236207971211300993e+00
-6.194863220251209945e-01,9.982383181343291723e-01,1.914780829446573740e-01,4.236457875128871287e+00
-6.182559923636934407e-01,9.988773582320130684e-01,1.900234663782148226e-01,4.235109432839027299e+00
-6.145934083815277615e-01,1.000977665725610866e+00,1.866673056448173162e-01,4.230992781437708850e+00
-6.110668401703757135e-01,1.003479320873129410e+00,1.849380034730884470e-01,4.226784923125578963e+00
-6.096874063619666106e-01,1.005080393502713942e+00,1.850278981311037074e-01,4.224824703169796969e+00
-6.115822163022112123e-01,1.004784839637915095e+00,1.862112113559394322e-01,4.226552265567941724e+00
-6.135191396926245044e-01,1.004004615912590159e+00,1.851770141834041816e-01,4.228558705966309894e+00
-6.164889705781543272e-01,1.004720702765891538e+00,1.906625386299640179e-01,4.230659225749174190e+00
-6.166603962666392658e-01,1.006213470935350074e+00,1.909355254914736899e-01,4.230043041678205107e+00
-6.165452337172303565e-01,1.008300915257543062e+00,1.932054698522580327e-01,4.228890260209915652e+00
-6.188016128149435024e-01,1.008670573727409314e+00,1.926256403194518962e-01,4.230567635453792441e+00
-6.208136366000979178e-01,1.008857733191627082e+00,1.892688195467114864e-01,4.232132009201643896e+00
-6.237241942080622437e-01,1.009673309873635905e+00,1.909035488908872313e-01,4.234112750625913080e+00
-6.249373689782768970e-01,1.011603151961072644e+00,1.928130060117687894e-01,4.234129982661869462e+00
-6.321189212519013889e-01,1.010897508672489176e+00,2.022607534445423905e-01,4.240358677131734311e+00
-6.394776700802514702e-01,1.009123830836144764e+00,2.114823607875972733e-01,4.247245379981582580e+00
-6.482821453398875944e-01,1.005540353012614796e+00,2.188542791291551437e-01,4.256205789165862896e+00
-6.577704292479209514e-01,1.001106797822006733e+00,2.271185895743959016e-01,4.266132868277420442e+00
-6.692829235585409098e-01,9.952637354591225005e-01,2.373683291175418264e-01,4.278391314076879226e+00
-6.782563104026055889e-01,9.911209316490074972e-01,2.495554072709121607e-01,4.287702127733044932e+00
-6.878281883881379732e-01,9.862488019509522141e-01,2.618319445152862412e-01,4.297852660915200573e+00
-6.974405167613343393e-01,9.806502169369010202e-01,2.722035170337826493e-01,4.308410368704091553e+00
-7.077356654005543257e-01,9.742096299614975141e-01,2.824715008828578289e-01,4.319946829709701674e+00
-7.179314270596935943e-01,9.677749390694018183e-01,2.943651625329327115e-01,4.331387958488379653e+00
-7.283349197493002025e-01,9.606304261896514429e-01,3.043059237788440230e-01,4.343376671643254028e+00
-7.375827204248756042e-01,9.541055422452897616e-01,3.137692627487065344e-01,4.354124921636318923e+00
-7.480711364217136339e-01,9.465596933289212034e-01,3.248162060630101489e-01,4.366390085303006430e+00
-7.579219299958238620e-01,9.393629375662418957e-01,3.363787885015249168e-01,4.377964233204378885e+00
-7.666000843379329188e-01,9.326055517701341557e-01,3.465773325604201149e-01,4.388402862623514089e+00
-7.752008652963350288e-01,9.257529677504094945e-01,3.558251791148925314e-01,4.398838174562349046e+00
-7.835508093340228797e-01,9.188851793734955642e-01,3.652889808691228701e-01,4.409097126139881695e+00
-7.923997828763460483e-01,9.113005982860181708e-01,3.739851493245242575e-01,4.420156304185361762e+00
-8.002270737352161767e-01,9.043794533045536044e-01,3.822658433228295904e-01,4.430070873564768696e+00
-8.070612471673357380e-01,8.983436063538098315e-01,3.913838768605059637e-01,4.438722962925934823e+00
-8.136736038900566070e-01,8.923510877139938513e-01,4.006505343984052003e-01,4.447190728935936477e+00
-8.199880585923171594e-01,8.864323959556411614e-01,4.081235210311444650e-01,4.455403044426454073e+00
-8.269287244138167070e-01,8.798733836756237325e-01,4.157319132635618475e-01,4.464465322654329604e+00
-8.328776336834171623e-01,8.740583728733429814e-01,4.213670521336125296e-01,4.472359538594798956e+00
-8.382407790380250745e-01,8.688104681696547926e-01,4.258895953921087996e-01,4.479481260745822091e+00
-8.440526118957516477e-01,8.630372744181591393e-01,4.318795370723161886e-01,4.487256720260661247e+00
-8.493179361816274309e-01,8.577086690513505696e-01,4.379731796345207595e-01,4.494367402275140755e+00
-8.543630844973667537e-01,8.525488072775789794e-01,4.434530126523480442e-01,4.501217993604886836e+00
-8.587347911728491212e-01,8.480212529787960474e-01,4.470880346469024436e-01,4.507192972448489598e+00
-8.638512216201088556e-01,8.426765098589091840e-01,4.508572195429079166e-01,4.514217868682742107e+00
-8.688111211921992760e-01,8.374408488602858025e-01,4.541636408624881160e-01,4.521065842073419105e+00
-8.728678284555938527e-01,8.331186629987210601e-01,4.562311615486167593e-01,4.526694788445584372e+00
-8.772163290104808553e-01,8.284418791919166969e-01,4.591900754857688449e-01,4.532759303877558210e+00
-8.815872964237868592e-01,8.236911293565385428e-01,4.622343873044804652e-01,4.538890216327914118e+00
-8.860609250150299765e-01,8.187965679193336399e-01,4.648206744320543260e-01,4.545188127268352751e+00
-8.900943443754002482e-01,8.143752136428080712e-01,4.661520880346019524e-01,4.550872555241809891e+00
-8.938608071662410559e-01,8.102013224473554320e-01,4.674960349496385947e-01,4.556212620939189328e+00
-8.983738854446573496e-01,8.051555083298431725e-01,4.683092720702623502e-01,4.562642865834938277e+00
-9.036106693619511132e-01,7.992294361555831728e-01,4.691614745720883994e-01,4.570154916741834050e+00
-9.073273209343086787e-01,7.949778365467762287e-01,4.696558963258721242e-01,4.575519119547620583e+00
-9.115154420232236543e-01,7.901279996659690275e-01,4.705993594681900927e-01,4.581606128213758566e+00
-9.157272392783373238e-01,7.852602142790268136e-01,4.703218406683690178e-01,4.587720841294790297e+00
-9.195129395187675581e-01,7.808340087440296395e-01,4.702836311696401705e-01,4.593253549067130237e+00
-9.240820862594831819e-01,7.754671085988006363e-01,4.689373648495884228e-01,4.599948938866392112e+00
-9.286407447512287083e-01,7.700265252049025566e-01,4.679922592860973896e-01,4.606691289518551002e+00
-9.312569009289525246e-01,7.668972680290159216e-01,4.666639564554738162e-01,4.610565599587438612e+00
-9.363932011595355043e-01,7.606503519876449682e-01,4.654660772130381208e-01,4.618247500016534168e+00
-9.405038188705462376e-01,7.556127575216033954e-01,4.637863952275997348e-01,4.624423215512267760e+00
-9.441373032195515824e-01,7.511282755335172423e-01,4.619948310246573819e-01,4.629905185952861046e+00
-9.487855995280163324e-01,7.453297655786742526e-01,4.589533549787638833e-01,4.636963483251099305e+00
-9.525182026514984468e-01,7.406063715378631285e-01,4.564332723999051655e-01,4.642681088698327407e+00
-9.566334965048092220e-01,7.353372857350943814e-01,4.531841916076855825e-01,4.649030613071944096e+00
-9.606813569963796873e-01,7.300669207664598481e-01,4.497284128429954175e-01,4.655341814564268432e+00
-9.641074187342951740e-01,7.255219513122704855e-01,4.470740814676258390e-01,4.660747166688738119e+00
-9.679805408945045819e-01,7.203214565108113643e-01,4.433348517456192073e-01,4.666905378232096169e+00
-9.717967819373959371e-01,7.151227191695881391e-01,4.391626384214420420e-01,4.673030201978617626e+00
-9.753250032817075699e-01,7.102288785117335523e-01,4.352974875719971548e-01,4.678759997703782147e+00
-9.792454638274769030e-01,7.047268666037825868e-01,4.305979007066448316e-01,4.685176518146263014e+00
-9.816341546885655189e-01,7.013129128380526378e-01,4.273409263609754261e-01,4.689133860431329737e+00
-9.862233958352510932e-01,6.946677200792534812e-01,4.207632268671626652e-01,4.696804450424391320e+00
-9.880571425848702072e-01,6.919619376393237875e-01,4.181090575118596719e-01,4.699909048670032341e+00
-9.935598273096651889e-01,6.836779073664691619e-01,4.088639059658730757e-01,4.709355444009005964e+00
-9.967863123709734818e-01,6.786988631115972170e-01,4.034665993270878936e-01,4.714991186868346951e+00
-1.000257445698909287e+00,6.731569366474129401e-01,3.964710234669380773e-01,4.721201797828854296e+00
-1.003594379915110357e+00,6.676629103814997190e-01,3.893220022854333440e-01,4.727306048511581871e+00
-1.006453854389305347e+00,6.628030440001734247e-01,3.826341121998009243e-01,4.732659688050290470e+00
-1.009733644147121856e+00,6.571517521510845672e-01,3.756492586066311756e-01,4.738864803269942527e+00
-1.012928800393493090e+00,6.514154578171695853e-01,3.680247841037102008e-01,4.745097823538660720e+00
-1.015923208748153783e+00,6.457593646462747028e-01,3.597477404750301644e-01,4.751168219536967996e+00
-1.018502135222628002e+00,6.407200177138846486e-01,3.523793002822146470e-01,4.756535900234078795e+00
-1.021290406755552382e+00,6.349585736315768170e-01,3.433457284300390766e-01,4.762597597690474416e+00
-1.024046030620701542e+00,6.290429385808891105e-01,3.342604113578229175e-01,4.768775063262334690e+00
-1.026277087272165822e+00,6.239144582816649187e-01,3.258252612160295048e-01,4.774058526989809259e+00
-1.028168328848296564e+00,6.194594389909295895e-01,3.188142032587854557e-01,4.778630525301611698e+00
-1.031119921687057239e+00,6.119598164104471660e-01,3.064207173494439829e-01,4.786225481487031530e+00
-1.033124898782280532e+00,6.065259156857967238e-01,2.974266750606542331e-01,4.791674007401883095e+00
-1.035239524739759887e+00,6.003139480425521146e-01,2.868654091692286467e-01,4.797828857336069674e+00
-1.037108114662022462e+00,5.940486205833827027e-01,2.754917494132341771e-01,4.803924120243731721e+00
-1.038803915966985514e+00,5.878009093252248851e-01,2.641414970695856734e-01,4.809938222459741120e+00
-1.040267745909189578e+00,5.822292613098130065e-01,2.545331808831868825e-01,4.815292421333133177e+00
-1.041806691245343863e+00,5.756178204057464942e-01,2.428945830854136179e-01,4.821570456696786522e+00
-1.043140577518344214e+00,5.688778808919090491e-01,2.307654151866745385e-01,4.827882152821071138e+00
-1.044077368788574045e+00,5.631200015033543949e-01,2.201192640348493268e-01,4.833198573827137245e+00
-1.044836817105589066e+00,5.565126287644313052e-01,2.072816564000755368e-01,4.839176901672153974e+00
-1.045558619355879015e+00,5.496975675941477846e-01,1.946646404350232951e-01,4.845341201297562961e+00
-1.046004496122443506e+00,5.428464470541487508e-01,1.819412573816910350e-01,4.851439541959683410e+00
-1.045212315760732036e+00,5.394972217982929585e-01,1.747404258970150226e-01,4.853980159635382208e+00
-1.043018271977748102e+00,5.425226899253172697e-01,1.781476063820792710e-01,4.850378896640139992e+00
-1.042772583838469602e+00,5.418215817173648308e-01,1.827554221611437935e-01,4.850874872820860162e+00
-1.044417393670524996e+00,5.380396432102508841e-01,1.876442895158771940e-01,4.854887848189600064e+00
-1.045874847800368102e+00,5.345238783854989739e-01,1.900212083512379246e-01,4.858588259570782775e+00
-1.047090991879475963e+00,5.304007599949962515e-01,1.874485607789287411e-01,4.862712895418035863e+00
-1.046587738109195032e+00,5.281274058122664705e-01,1.815016082106244988e-01,4.864472986356661366e+00
-1.043754755593002459e+00,5.329678960984157721e-01,1.812332063815975391e-01,4.858999603142077461e+00
-1.042639644793691645e+00,5.349635382010056173e-01,1.824649859966335774e-01,4.856765745450464244e+00
-1.043317592350036405e+00,5.337717215137431914e-01,1.837812245273621192e-01,4.858105206064922577e+00
-1.043754683668911998e+00,5.333272205741252936e-01,1.861925964908895392e-01,4.858686707298316421e+00
-1.044368052424143212e+00,5.339055498051005211e-01,1.916342279508403690e-01,4.858456235989713434e+00
-1.044441641209364446e+00,5.330501612103494269e-01,1.915489101237154712e-01,4.859233268615310131e+00
-1.045371226833659906e+00,5.303462173936079882e-01,1.900131688328698387e-01,4.862000763119917579e+00
-1.045942670695940935e+00,5.297439107391401780e-01,1.907388313843642325e-01,4.862778436271959492e+00
-1.046372505576570466e+00,5.285849225439128718e-01,1.897087357108042660e-01,4.863978941202022455e+00
-1.046868588503157005e+00,5.275989713329032327e-01,1.898908630875350001e-01,4.865057816329187546e+00
-1.046450673127402142e+00,5.289592723410704300e-01,1.919021762275394394e-01,4.863686837786291406e+00
-1.046121049293694538e+00,5.294940023175589427e-01,1.927715109362563572e-01,4.863075097555874748e+00
-1.046892213833524821e+00,5.271639128348452052e-01,1.918141810233063294e-01,4.865448030785361588e+00
-1.047449674228038363e+00,5.255078432152761048e-01,1.906614655776425471e-01,4.867139544600540546e+00
-1.047893528756177250e+00,5.249842320717460487e-01,1.911795185678133724e-01,4.867791724336992587e+00
-1.047760046954774760e+00,5.234546405836408844e-01,1.874680266209637902e-01,4.869071223556671768e+00
-1.047616199466060660e+00,5.237619546845049268e-01,1.880181533836447760e-01,4.868739357095705600e+00
-1.046942353089908684e+00,5.262826455244120627e-01,1.911904217647029114e-01,4.866239819651334564e+00
-1.045877967675556519e+00,5.282003960809553700e-01,1.909923280977277038e-01,4.864096531887561525e+00
-1.045311776275620996e+00,5.284517883868553589e-01,1.888898115325131077e-01,4.863627286473193756e+00
-1.044887702235883564e+00,5.288831534465311401e-01,1.877334513795262949e-01,4.863063390699116972e+00
-1.044591376785477088e+00,5.293042150147482250e-01,1.873585966257710900e-01,4.862564820890522554e+00
-1.044677306237306924e+00,5.293252452717558398e-01,1.880422056298894917e-01,4.862584468902616308e+00
-1.044724587564278773e+00,5.298220626225369490e-01,1.896031547937389594e-01,4.862171838037158800e+00
-1.044797822234981632e+00,5.297311336545411642e-01,1.898197033021623292e-01,4.862283572009038934e+00
-1.045089304775604022e+00,5.290287765623900018e-01,1.894289841533484675e-01,4.863025352976158899e+00
-1.045437055102420132e+00,5.278845867240257173e-01,1.882526385462326701e-01,4.864177874887232633e+00
-1.045412615816101454e+00,5.276543603709659136e-01,1.873255948338307941e-01,4.864368201087530430e+00
-1.045378599887907267e+00,5.277548956412099201e-01,1.871569528755696876e-01,4.864265377599873652e+00
-1.045621100724518415e+00,5.280075342838060903e-01,1.884772268154687180e-01,4.864151663877362530e+00
-1.045706348235829086e+00,5.282473593121634892e-01,1.892201422445565218e-01,4.863979855782428530e+00
-1.045816682055988434e+00,5.283395689490166802e-01,1.897505174283642959e-01,4.863948016622226866e+00
-1.045927780153724340e+00,5.284638831660009028e-01,1.902334208118024728e-01,4.863888501292552569e+00
-1.045860107620758317e+00,5.285920475571543875e-01,1.898521828186510163e-01,4.863746798348113742e+00
-1.046027715889280119e+00,5.281342633191172808e-01,1.892016873440829361e-01,4.864220275942068739e+00
-1.046207217480960461e+00,5.277171535861236995e-01,1.886847778491569927e-01,4.864663521801632307e+00
-1.046348193703792839e+00,5.275878717187760802e-01,1.886892859397502897e-01,4.864838483628682653e+00
-1.046447074593217730e+00,5.276235064759747795e-01,1.889568332474321211e-01,4.864850901391243099e+00
-1.046684818287247687e+00,5.275799795388866897e-01,1.897373222635204137e-01,4.864993540057704458e+00
-1.047003201519042470e+00,5.271136241308090886e-01,1.898886648298088731e-01,4.865540736186723336e+00
-1.047295134502604697e+00,5.265763137556055407e-01,1.896932603445607435e-01,4.866138215372368236e+00
-1.047260747553847571e+00,5.266915421844485801e-01,1.894000920568730262e-01,4.866022479604674267e+00
-1.047172662333527793e+00,5.269825337417234357e-01,1.892817669473153275e-01,4.865729677707307133e+00
-1.047177465212665748e+00,5.272073791945361965e-01,1.894888002662047932e-01,4.865535478881817255e+00
-1.047398216984776420e+00,5.268787874837226326e-01,1.895710099466004772e-01,4.865919351772612700e+00
-1.047684776408282392e+00,5.265375944876228287e-01,1.899238734869107548e-01,4.866343077203227452e+00
-1.047745672172665010e+00,5.265288205521313492e-01,1.899927835163703893e-01,4.866377461251388148e+00
-1.047747497865940680e+00,5.264780256873391462e-01,1.896665258926609754e-01,4.866422616340082108e+00
-1.047848671061329728e+00,5.260039279990079697e-01,1.887754976739702828e-01,4.866881045896471747e+00
-1.047920618544746274e+00,5.260740021967584834e-01,1.888965049883688518e-01,4.866851386925454825e+00
-1.047628830401148070e+00,5.267843708289400295e-01,1.885746383005406090e-01,4.866103051149822889e+00
-1.047311760996906038e+00,5.273513800993719913e-01,1.879304932191736000e-01,4.865468801076698213e+00
