time,phase,pitch_pos,yaw_pos,Hip,Knee,pitch_vel,yaw_vel,Hip_vel,Knee_vel
5.606633186340332031e+00,FLIGHT,1.462075437800000044e-01,2.000622536356200243e+00,8.271512029677106081e-01,-1.822409061006654785e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.488314454156683952e-01,9.980450651544511137e-03
5.614325761795043945e+00,FLIGHT,1.414138538199999906e-01,2.003253073721750432e+00,8.274228141899796496e-01,-1.822441081357573767e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.069539329546682682e-02,-3.165396893771944831e-02
5.622053146362304688e+00,FLIGHT,1.278716796829999780e-01,2.010575435135650402e+00,8.273429505661963335e-01,-1.822409061006654785e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.051605819958690707e-02,-1.525251263123038152e-02
5.629745960235595703e+00,FLIGHT,1.167982558753999922e-01,2.015596825368750622e+00,8.278862666374914303e-01,-1.826044400730289174e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.668530649554881728e-01,-1.097747043056310767e+00
5.637438535690307617e+00,FLIGHT,1.087688251923999982e-01,2.019341895650000218e+00,8.551463523466235062e-01,-1.863043635336921966e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.022377542440375819e+00,-7.320196017535278266e+00
5.645131349563598633e+00,FLIGHT,1.037953718589000041e-01,2.024854639104000320e+00,9.379813148924481814e-01,-1.938344452741074253e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.167281557020493743e+01,-1.180913687751742458e+01
5.652832269668579102e+00,TOUCHDOWN,9.919342949729997860e-02,2.028785464871200261e+00,1.001961065711592713e+00,-2.031110405409642272e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.364569001706080975e+00,-1.155679853593835027e+01
5.660547256469726562e+00,TOUCHDOWN,9.498696655739999328e-02,2.030972585915450601e+00,1.039767362964195696e+00,-2.115950665838458811e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.160182540029564002e+00,-8.792520215325030364e+00
5.668240308761596680e+00,TOUCHDOWN,9.329719084649998329e-02,2.033417367795050446e+00,1.076822586371558144e+00,-2.160492097487872076e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.542747354973303064e+00,-4.534458444200804017e+00
5.675933361053466797e+00,TOUCHDOWN,8.478839116750000460e-02,2.037827562558250705e+00,1.077541639865879475e+00,-2.178867846591580726e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.411522659009998737e-01,-9.223576306861460683e-01
5.683663368225097656e+00,TOUCHDOWN,8.096542342439999596e-02,2.039589243618550540e+00,1.082575014326129237e+00,-2.185571147890986055e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.687348772143124620e+00,-1.323561392490362199e+00
5.691356182098388672e+00,TOUCHDOWN,7.547664842019999321e-02,2.043550029948000279e+00,1.136983395396448104e+00,-2.203523516799210213e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.029170029697210609e+00,-3.045711176952860644e+00
5.699048757553100586e+00,TOUCHDOWN,7.294797696629998218e-02,2.045323695233200567e+00,1.176707075007151104e+00,-2.230631833535126951e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.151640677158877857e+00,-3.363645735311946883e+00
5.706763982772827148e+00,TOUCHDOWN,7.123423280559998405e-02,2.045557387618750056e+00,1.183641915276798295e+00,-2.253249998255332009e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.746938162612809764e-01,-2.906928796703949658e+00
